f0,f1,f2,f3,f4,f5,f6,f7,y,idx
-3.890908,2.303957,-0.033236,-0.007835,-0.042487,-0.007823,-0.015103,-0.018654,3,1214
4.641290,-1.480604,0.010335,0.005856,-0.016102,0.007800,0.028337,-0.002229,2,1215
2.885335,4.398286,0.003616,-0.013724,-0.004791,0.013270,0.013257,0.039707,2,1216
3.058923,4.363812,0.006018,-0.039141,-0.003239,0.018059,0.015311,0.052471,2,1217
5.977474,5.110835,0.003587,-0.047141,0.032004,-0.005582,0.020225,0.025117,1,1218
-3.500903,1.391560,0.033007,0.008466,0.033180,-0.032645,0.011869,-0.032223,1,1219
5.387169,-3.048121,0.006514,0.027056,0.016749,0.038902,-0.033620,-0.010637,1,1220
-3.089858,3.238207,-0.010882,-0.012912,-0.026492,-0.052083,-0.006285,0.013763,0,1221
0.350774,-2.081475,-0.017577,-0.012718,0.025816,-0.009704,-0.006740,0.023644,3,1222
4.626203,-0.853494,0.045284,-0.030238,0.015394,-0.030439,-0.020161,-0.017439,2,1223
2.284380,-1.777271,-0.012545,0.002826,-0.017087,-0.022572,0.029045,-0.016876,3,1224
6.826173,0.742666,0.014501,0.038913,0.011848,0.035909,-0.003732,-0.005770,1,1225
0.135605,-5.147222,-0.035841,-0.040307,0.003468,-0.018244,-0.002358,-0.000831,1,1226
0.069342,-2.082541,-0.045486,0.011112,-0.008534,0.018788,0.052223,-0.003881,3,1227
-6.199113,1.907720,-0.000246,0.022787,0.001995,0.040415,-0.007512,0.029205,3,1228
-3.975042,4.562810,-0.057049,0.002522,0.028148,-0.030611,-0.006423,0.009291,3,1229
-3.869647,-1.017263,0.000076,-0.014524,0.040699,0.009721,0.008259,0.032764,1,1230
-4.848013,-2.926624,0.028587,0.004631,-0.003868,0.057045,0.000654,0.025684,0,1231
-1.873678,-3.249388,-0.009351,-0.052698,0.028166,-0.013669,0.002877,-0.005491,0,1232
-2.847116,3.051426,-0.015949,0.010115,-0.005513,-0.021305,-0.002448,-0.023035,0,1233
-3.087105,3.078666,0.037023,0.010437,0.036860,-0.025429,0.001896,-0.066109,0,1234
3.234817,3.105335,-0.006185,0.034673,-0.029383,0.022272,0.032850,-0.008580,0,1235
-2.175093,-4.070164,0.000532,-0.018870,-0.030987,-0.036810,0.009113,0.000270,1,1236
-5.288565,-0.344447,-0.022579,0.004226,-0.010290,0.016210,0.019491,0.023739,0,1237
-1.695446,-5.987739,-0.029152,-0.013646,-0.020454,-0.035745,-0.018164,-0.005374,0,1238
-2.125940,-1.482819,0.033955,-0.029601,-0.010248,0.013872,-0.047028,-0.006533,2,1239
-6.383690,1.321402,0.041765,0.017645,0.023073,-0.021019,0.021813,0.008855,3,1240
-3.131719,2.951861,0.018743,0.051028,-0.039687,-0.011726,0.044763,0.057582,0,1241
-4.736057,-2.910661,0.014621,-0.011963,0.037594,-0.021249,-0.059924,-0.039896,0,1242
5.366936,-2.984196,0.019767,0.033918,-0.003220,-0.002739,0.002428,0.008021,1,1243
-2.629317,2.396376,-0.004973,0.013482,0.044962,0.012817,-0.046893,-0.024030,3,1244
-4.654265,-3.543789,-0.060351,-0.014478,-0.021249,-0.053466,0.023572,0.023568,0,1245
2.515243,-3.535443,-0.000139,0.020182,0.038364,0.013329,0.026752,0.079640,2,1246
-0.901742,0.828902,-0.026231,0.005921,0.040476,-0.007476,0.053520,0.047738,3,1247
-4.644035,-3.279731,0.054500,0.016165,-0.023420,-0.014455,0.010179,-0.000882,3,1248
-6.420074,-5.480662,0.018715,-0.033612,0.003331,-0.004453,-0.061607,0.003443,3,1249
-3.028740,2.944273,0.001922,0.031724,-0.045562,0.016070,-0.029668,0.044944,0,1250
-4.477794,-3.685828,0.034555,-0.031175,-0.000637,0.023198,0.018288,0.037774,0,1251
6.090762,-1.795378,-0.011812,-0.024802,0.034047,0.019297,-0.017491,0.000527,1,1252
-3.905621,-0.151967,-0.017135,-0.042273,-0.022996,0.002831,0.009373,-0.047397,1,1253
-6.450752,0.800672,-0.006213,0.009554,0.020215,-0.024220,0.013117,0.005917,3,1254
4.711577,-3.877492,-0.023354,-0.040964,0.016863,-0.041084,0.012520,-0.015121,2,1255
-0.255747,2.117801,0.001297,-0.020231,0.031340,-0.056678,0.008240,0.023431,1,1256
3.695190,0.281882,0.014773,0.025746,-0.035740,0.016636,0.003690,-0.002873,3,1257
-5.030530,0.128214,0.013740,-0.010222,-0.024062,0.009470,0.000050,0.049321,0,1258
1.154988,2.562962,-0.051551,-0.035675,-0.002013,-0.021339,0.011649,-0.033991,0,1259
-8.874283,-6.462167,-0.028146,-0.005018,0.046595,0.030866,0.006766,-0.023156,0,1260
2.424144,4.138367,-0.037144,0.008369,0.037820,0.029429,-0.016836,-0.046627,3,1261
-2.781797,2.055598,0.005282,-0.029970,-0.026016,-0.007456,0.010573,-0.025802,1,1262
-5.780761,2.508141,-0.005605,-0.004710,0.042127,-0.038903,-0.010612,-0.043109,0,1263
-2.523101,-3.842961,0.015470,-0.051775,0.000466,-0.034489,-0.034479,0.041741,1,1264
0.357876,-3.464224,0.013544,-0.025522,0.005256,-0.002409,-0.013432,-0.014528,2,1265
-2.857505,3.109852,0.012376,0.014659,-0.027110,-0.001057,-0.021180,0.021380,0,1266
-1.699269,2.702372,0.035512,0.039502,-0.022026,0.023673,0.045484,-0.050483,1,1267
1.554382,6.200266,-0.071685,0.003564,0.026246,-0.006468,-0.000786,-0.001810,3,1268
-5.266590,-1.999352,-0.004438,0.037132,-0.008382,-0.007740,-0.006193,-0.057047,0,1269
-4.151805,2.180192,-0.007180,0.008999,-0.034866,0.014801,0.007086,0.022848,0,1270
3.569721,-2.509823,-0.025317,0.057618,0.048963,0.009472,0.021768,0.008710,2,1271
5.651018,-8.440576,0.002930,-0.022097,0.029598,0.015970,-0.024094,-0.011053,1,1272
3.906188,-2.405412,0.000926,-0.039185,0.052342,0.013489,0.063176,-0.000172,2,1273
-3.412560,-2.522459,0.020901,-0.046730,0.026571,0.001123,0.052755,0.035344,1,1274
4.672985,-1.135663,-0.015483,-0.006444,-0.043436,-0.040287,-0.038618,-0.038661,2,1275
2.576342,-5.037906,0.047210,-0.014563,0.007778,-0.026153,-0.005577,0.003430,3,1276
1.856431,5.874043,0.010276,-0.006811,0.003885,-0.006355,0.056288,0.027272,2,1277
2.742680,-1.401047,-0.001783,0.007617,0.033827,0.035759,-0.012084,0.012537,3,1278
2.193311,-1.815481,-0.043387,-0.008266,-0.001957,-0.028247,0.001034,-0.051984,3,1279
-5.235384,3.497297,0.002317,0.005701,-0.011581,0.016580,0.003268,0.008327,1,1280
-0.630957,-3.344671,-0.001894,0.014910,-0.012060,0.007874,-0.037286,0.050241,2,1281
2.137686,4.436543,-0.006329,0.056324,-0.030238,0.034894,0.027744,0.002001,3,1282
2.285439,4.057497,-0.005983,0.036991,0.000799,0.006424,-0.023802,0.034152,3,1283
-1.039651,6.854227,-0.022526,0.044971,-0.023472,0.025889,0.080116,0.054330,2,1284
-2.138316,-4.102444,-0.034150,0.016160,-0.001737,-0.017455,-0.005017,-0.071188,1,1285
-1.542005,2.411755,-0.024857,0.012501,-0.012817,-0.016263,-0.010948,-0.019630,0,1286
-0.956493,6.703721,0.006574,0.013118,0.031266,0.042298,0.023837,-0.037176,2,1287
-3.903353,2.432663,-0.006079,-0.011297,-0.052066,-0.047495,0.028708,0.029703,0,1288
-0.336276,2.091873,0.006825,-0.007338,-0.039312,0.025724,-0.026804,0.018988,2,1289
2.076113,-1.387605,0.052206,-0.003960,-0.030567,0.033246,-0.030280,-0.018497,1,1290
-4.362079,1.858860,-0.053834,-0.001904,-0.038255,-0.033924,-0.000754,-0.014920,0,1291
-1.693849,-2.413907,0.001548,-0.030373,0.008080,0.014847,-0.017612,-0.007439,2,1292
4.050900,-2.213049,0.002416,-0.018525,0.004091,0.026874,0.023840,0.004884,2,1293
0.884906,2.701268,0.049045,-0.018611,0.011859,0.015947,-0.024672,0.001550,2,1294
-2.489397,2.677806,0.049320,-0.023761,0.003491,0.030241,0.023891,-0.018714,1,1295
2.100521,1.675939,0.093685,0.012028,0.030589,-0.012531,0.058012,0.051045,2,1296
-0.891524,2.092291,0.022692,-0.005385,-0.006017,0.041478,0.049423,0.009566,1,1297
3.223062,-4.946519,0.040139,0.015092,-0.018871,-0.014797,-0.025214,0.001592,1,1298
-1.733208,2.679173,-0.050883,0.004943,-0.015293,-0.013413,0.029415,0.000195,1,1299
-1.080649,6.852399,0.010966,0.022426,-0.033016,0.066160,0.031869,-0.005421,0,1300
3.764857,-2.510259,-0.023002,-0.059191,0.014735,0.043139,-0.040188,0.052049,2,1301
-6.931616,-0.699403,0.009340,0.081698,0.054650,0.033000,0.033342,0.015248,3,1302
-3.198932,-3.067889,0.035270,-0.006716,0.010743,-0.012241,0.006431,-0.022000,1,1303
-0.751943,-4.868454,0.010229,-0.023967,0.002682,0.041355,0.059540,0.017369,1,1304
2.753875,3.522975,-0.058011,0.011088,0.030762,0.017460,0.012908,-0.037547,3,1305
-1.694021,2.646944,0.023158,0.023078,0.015750,0.041039,-0.001038,0.010675,1,1306
-3.305701,2.888554,0.025981,-0.041585,-0.035714,-0.060156,-0.012432,0.032558,0,1307
-3.982438,2.363969,-0.040514,-0.001848,-0.025703,0.031561,-0.030723,-0.007302,0,1308
-2.273897,2.949244,0.002865,0.006896,0.014370,-0.000387,0.006188,-0.010605,0,1309
4.687644,-0.688450,0.026836,-0.005953,0.017194,-0.012541,-0.002973,-0.016562,2,1310
-3.922547,2.457693,0.054940,0.004162,0.038999,0.007859,0.001826,0.006321,0,1311
-3.968089,2.240301,0.021402,-0.018163,-0.032202,0.001629,0.037033,0.017179,0,1312
-3.681476,-5.153060,-0.000653,-0.000049,0.002855,-0.008018,-0.000541,0.008114,0,1313
2.219316,-3.623585,0.010574,0.028165,-0.032130,0.012923,0.049512,-0.056864,3,1314
3.224339,-3.214590,0.026764,0.047063,0.050021,-0.034974,0.016467,0.029366,2,1315
-1.510013,2.380620,0.006275,-0.038519,0.031671,0.057102,-0.022674,-0.038653,1,1316
1.879843,4.942977,-0.020799,0.058753,-0.009204,0.027811,0.003832,-0.010678,3,1317
-6.612873,0.582467,-0.002311,0.006035,-0.046422,0.041771,0.026536,0.008952,3,1318
-3.744315,2.537098,-0.018160,0.039873,-0.038362,0.034023,-0.040465,-0.002410,0,1319
1.965891,4.960476,-0.001630,-0.031666,0.006874,0.005584,-0.026721,-0.022105,1,1320
3.270261,2.889714,0.019095,0.014312,-0.024164,0.007585,-0.020143,0.004230,3,1321
-5.171760,-0.452527,0.002250,0.000530,-0.046303,0.031814,0.029278,0.001314,1,1322
2.249914,5.046489,-0.000713,0.046309,0.006563,0.006299,-0.013796,0.035465,2,1323
-3.923999,2.388005,-0.009004,0.007472,0.001617,-0.010991,-0.010207,0.002879,0,1324
-1.790593,-2.362370,-0.008566,0.013494,-0.014692,0.002846,0.019620,0.012219,2,1325
-2.695163,-3.611177,0.014700,0.016941,-0.009696,0.002105,-0.012304,0.018677,1,1326
-0.537982,-5.091172,-0.064171,-0.051192,-0.000640,-0.017827,-0.040222,0.027181,1,1327
-2.232273,-0.233870,-0.029030,-0.035184,0.039543,-0.051110,0.027701,-0.025311,2,1328
2.139020,0.296299,-0.003016,-0.015055,-0.012751,0.003057,-0.013715,-0.062532,0,1329
-1.841252,-4.332842,-0.029785,-0.012229,-0.044778,-0.003502,-0.024615,-0.039555,1,1330
4.383709,-1.803352,-0.028236,-0.056014,-0.017686,-0.025619,-0.037840,0.027838,2,1331
-5.111841,-0.951211,0.037944,-0.030440,0.006355,0.006364,-0.049305,-0.030647,0,1332
-1.984066,-1.625756,-0.026637,0.006366,0.018551,-0.020502,-0.026122,0.052793,2,1333
0.964501,-5.165184,-0.036208,-0.032738,-0.015112,0.000147,0.037295,0.021986,1,1334
1.545184,-6.845366,-0.055563,-0.047489,-0.034862,0.023166,-0.006370,0.035046,0,1335
-0.115852,2.962917,0.018898,-0.019521,-0.038222,0.033449,-0.001123,0.061170,0,1336
1.969524,0.899132,0.001614,-0.066542,0.043560,0.052412,-0.029056,0.007320,0,1337
-1.849393,-4.385847,-0.046399,0.015477,0.011475,-0.006053,-0.012740,0.001616,1,1338
-3.167830,2.949762,-0.016860,-0.035448,0.000933,-0.040576,-0.037602,0.001088,0,1339
-2.493024,3.023722,-0.029045,0.009255,-0.022505,0.029203,0.010256,-0.004568,0,1340
3.249451,2.889047,-0.039555,0.024665,0.003551,-0.027280,0.064888,-0.032809,3,1341
-4.806885,1.300102,0.020300,-0.028740,-0.001309,-0.023227,0.000231,-0.012163,2,1342
-2.806757,1.819409,-0.054350,0.015608,0.027829,-0.035727,-0.056258,0.005672,3,1343
-3.343816,2.846704,0.036500,-0.016445,-0.043857,0.012076,0.019272,-0.040556,0,1344
3.573008,-2.623012,-0.033921,-0.013075,-0.011595,-0.024485,0.040585,0.010184,1,1345
3.382962,-2.912677,0.070045,0.034259,0.039643,0.019424,-0.012868,-0.006093,2,1346
2.331203,4.010488,0.011145,0.075970,-0.035805,-0.009448,-0.039805,0.010035,3,1347
-2.069651,-1.325303,0.032270,0.026097,-0.046447,0.022203,-0.016861,-0.058157,1,1348
-1.449592,2.486466,-0.045600,-0.016288,0.026566,0.044687,-0.026939,0.020238,1,1349
1.770954,5.953413,-0.002998,-0.032182,0.000943,-0.018521,-0.001301,0.046213,2,1350
2.049769,0.254871,0.004049,-0.019485,-0.000046,-0.017516,0.003759,0.025529,0,1351
4.580933,-1.465080,-0.007589,-0.042474,-0.034434,0.027955,-0.042352,0.008731,2,1352
-6.060707,2.065214,0.015813,-0.005517,-0.000520,-0.000659,-0.022640,0.042362,3,1353
3.256852,2.722276,-0.004455,-0.008517,0.037588,-0.034336,0.001484,0.013441,3,1354
-1.775725,-2.442107,0.005353,0.016702,0.036484,0.028830,0.000778,-0.017392,3,1355
3.579089,1.558525,-0.054099,0.032162,-0.005210,-0.020218,-0.013184,-0.020809,3,1356
0.565124,3.035258,0.037610,0.003502,-0.041915,-0.010191,0.016496,-0.002116,0,1357
5.811644,-2.996454,0.006437,0.005732,0.036760,-0.043975,0.001721,-0.045386,3,1358
-1.594951,-4.540956,-0.024772,0.021928,0.011682,-0.059136,0.008851,0.004469,1,1359
0.715462,-2.204591,0.035492,-0.002613,-0.034043,0.029836,0.049524,0.022588,3,1360
-3.332088,-2.716115,-0.018302,-0.012277,-0.021923,-0.028631,0.001937,0.040483,1,1361
4.517808,-3.798002,-0.002947,0.020498,-0.025668,0.058676,-0.003063,0.027795,1,1362
1.460631,-3.394162,0.039713,-0.010699,0.002279,0.056532,0.018964,0.001723,1,1363
-3.354733,-5.242362,-0.012865,0.013141,-0.007446,-0.053399,0.027185,0.035251,0,1364
5.217113,-3.336320,0.016833,-0.039229,-0.008828,0.004641,-0.020576,0.018759,1,1365
-4.918454,-3.223384,0.021460,0.035798,-0.024821,0.004540,0.014938,0.017529,1,1366
1.644480,6.014249,0.003097,-0.039210,0.001212,-0.039486,0.006936,0.010468,2,1367
-3.919790,2.465908,0.025141,0.002176,0.007136,0.036560,0.009238,-0.050314,0,1368
-6.749289,-0.011780,0.004397,0.025523,0.025999,-0.028091,0.018961,-0.000662,3,1369
-2.618574,-3.386119,-0.035729,-0.074715,0.006679,0.054322,-0.025982,0.011414,1,1370
6.803334,1.352653,-0.000393,-0.056746,-0.001405,-0.035032,0.003062,0.044081,1,1371
3.374483,-2.834174,-0.026611,-0.022951,-0.039868,0.014617,-0.020903,-0.000028,2,1372
2.551946,4.040921,-0.015817,-0.053358,0.010883,0.028653,-0.041850,0.045065,3,1373
5.684125,5.648846,0.018750,-0.000503,0.019224,-0.025147,-0.017186,-0.035359,1,1374
2.195740,0.838464,-0.010328,-0.016320,-0.016718,0.028381,-0.012704,-0.008514,0,1375
-2.815803,-3.384422,-0.002413,-0.001573,0.019240,0.021710,-0.005215,-0.031337,1,1376
-3.540665,-2.511212,-0.019868,0.027271,-0.024236,-0.021190,0.034491,-0.017187,1,1377
-2.213910,-0.820981,0.036134,-0.004728,0.000331,-0.026502,0.036418,0.021497,2,1378
2.377945,4.095419,0.014660,0.055394,-0.005059,0.016700,-0.025119,0.025127,3,1379
-2.181743,2.667094,-0.017945,0.057236,0.031333,-0.036958,-0.023362,0.035750,1,1380
-5.264157,-1.204934,0.012825,-0.017474,0.009160,0.030667,0.015922,-0.060647,0,1381
-4.330861,1.867553,-0.007930,0.013369,0.031616,0.062410,0.051033,-0.001282,0,1382
3.685522,6.487403,0.024513,-0.005018,0.035957,-0.008996,-0.050877,-0.021927,2,1383
6.555237,-0.915387,0.025682,-0.027672,-0.002089,-0.048604,-0.008048,-0.021881,1,1384
-1.985076,-4.180683,0.045419,-0.009883,-0.007308,0.023037,-0.028446,-0.019451,1,1385
-0.572534,5.850136,-0.039386,0.020016,-0.003620,-0.027543,0.047422,-0.045229,3,1386
2.000612,-2.107867,0.008707,0.022552,-0.050839,-0.003941,-0.007218,-0.000354,2,1387
4.703930,1.908036,-0.028753,0.011921,-0.049543,0.012902,-0.001162,-0.033227,2,1388
-3.393215,-2.544261,0.080399,-0.058943,0.000886,0.019243,-0.025848,0.002726,1,1389
-4.499725,1.841981,-0.009082,0.006662,-0.006003,0.026264,-0.003510,0.003416,0,1390
-2.503440,3.118180,0.037969,-0.011240,0.030320,0.040953,0.029720,0.002938,2,1391
1.482279,2.369502,-0.016808,-0.015604,0.024218,0.048712,0.057803,-0.032832,0,1392
-0.874209,-3.207100,-0.044145,0.010394,0.046794,-0.002961,0.023105,0.011421,2,1393
2.774651,-3.291613,-0.030205,0.027450,-0.038343,-0.040250,0.039141,-0.019597,2,1394
-1.768879,-6.146608,-0.028174,0.022369,0.006931,0.038133,0.001722,0.004298,1,1395
5.001333,-3.491854,-0.016589,-0.008128,0.028904,0.033092,-0.006748,0.014956,1,1396
-5.362072,-0.836509,-0.015640,0.030898,0.010015,-0.009822,0.000253,-0.022758,0,1397
-0.077915,2.096658,-0.015643,0.002663,-0.006725,-0.021475,0.021187,0.003158,1,1398
-1.377033,2.318180,0.033073,0.008920,-0.051336,-0.042372,0.021686,0.019616,1,1399
1.971954,5.750086,0.002956,0.043140,0.019920,0.037999,0.031256,0.023417,2,1400
2.347503,4.141654,0.037440,-0.011764,-0.019392,-0.013355,0.064041,-0.006812,3,1401
-0.114427,1.936394,-0.002970,-0.050982,0.026268,-0.007642,-0.004770,-0.014503,1,1402
-2.417921,-0.944217,-0.015616,0.022467,-0.017855,-0.021561,-0.010262,0.015440,2,1403
-1.309947,-6.538016,0.024644,0.010359,0.016643,-0.007713,0.061926,0.018092,0,1404
1.841267,5.621663,-0.078028,-0.006340,0.061669,-0.017674,-0.002238,-0.004151,2,1405
3.377584,-2.877387,-0.027307,-0.051327,0.018957,0.016783,0.002896,-0.013002,2,1406
7.917292,-3.871915,0.010737,-0.010773,-0.026733,-0.006573,-0.010143,-0.001032,2,1407
1.737539,-1.999309,-0.025047,0.003895,0.000400,0.023919,-0.030172,0.008367,3,1408
-7.328981,-8.790069,-0.006684,-0.072799,0.003717,-0.013081,0.011676,-0.015305,2,1409
0.825843,5.738538,-0.007216,-0.046507,-0.002301,0.030153,0.010767,0.010106,3,1410
-2.158825,2.938398,-0.010070,0.043057,-0.056865,0.052560,0.038795,0.016957,0,1411
-1.579885,2.546347,0.040638,-0.009044,0.004918,-0.000869,-0.031748,0.045230,1,1412
-1.104149,3.067395,-0.005107,-0.106197,-0.022368,-0.009830,0.036526,-0.043874,2,1413
2.679734,3.799299,0.001984,0.068155,0.045995,0.009671,0.045487,0.000297,3,1414
-3.656665,-4.759906,0.012614,-0.013018,-0.015562,0.009512,-0.026308,-0.005125,0,1415
4.785207,-0.930080,-0.009848,0.018619,0.029339,0.002339,-0.040041,-0.010541,2,1416
-2.015662,-1.509944,-0.030771,-0.019815,0.015076,-0.034774,0.023864,-0.027908,2,1417
1.848752,5.065280,0.028828,0.027163,0.044779,0.028160,0.005976,-0.011956,3,1418
-0.425198,2.252865,0.023715,-0.058445,-0.008830,-0.049069,-0.010217,0.034849,1,1419
4.435575,-1.407632,0.019780,-0.002338,0.014072,0.040457,0.005611,0.010317,2,1420
-1.045174,2.250315,0.046023,-0.013273,0.050716,0.032014,0.018085,0.069494,1,1421
3.291104,4.419643,-0.029472,-0.015470,0.013478,-0.007627,-0.022704,-0.011241,2,1422
-7.994610,-0.301103,-0.007908,-0.043228,0.005945,-0.010340,0.041882,0.033952,3,1423
-1.784198,2.502155,-0.019573,0.004614,0.035832,0.022894,-0.037876,0.038421,1,1424
4.655537,1.906620,0.015784,-0.026283,0.011298,0.036154,-0.062750,-0.030882,2,1425
0.804463,-6.704263,-0.005839,0.022448,-0.047160,-0.022284,-0.002437,-0.011099,0,1426
3.340739,5.989554,-0.001186,-0.012647,0.029894,0.049731,0.008038,-0.010938,3,1427
0.672607,-2.126791,-0.016719,0.019137,-0.009738,-0.055254,0.019976,0.020553,3,1428
0.320994,-6.663444,0.052302,0.002177,-0.046946,0.038238,0.014816,-0.042171,0,1429
-2.154691,-0.323712,-0.011227,-0.051450,-0.000341,-0.007428,0.027490,-0.039877,2,1430
-2.307041,-0.671972,-0.008459,0.028263,0.000380,0.008298,-0.004607,-0.012303,2,1431
-3.398558,-2.694737,0.008992,0.011804,-0.044497,0.037171,0.058205,-0.004038,1,1432
-1.161119,3.166566,-0.029540,0.020795,0.042547,-0.015579,-0.065244,0.000633,0,1433
1.752112,5.738011,-0.008745,-0.014129,-0.050980,-0.024736,0.046116,0.009364,2,1434
-8.096306,1.400973,-0.026082,0.014041,0.050514,0.037505,-0.004846,0.025511,2,1435
1.756145,5.906131,0.029522,0.015463,0.009089,-0.022257,0.045700,-0.002392,2,1436
0.213101,-6.808385,-0.011950,-0.048979,0.005598,-0.000987,0.001375,0.049182,0,1437
-2.752226,3.106482,-0.013321,-0.044709,-0.006609,0.038297,0.085034,-0.000044,0,1438
-5.159243,-2.608034,-0.026860,-0.005181,-0.010619,0.027156,0.026133,-0.011452,0,1439
1.301534,-3.771298,0.041623,-0.031840,0.003091,-0.005742,-0.024760,0.023094,2,1440
-4.130667,2.106944,0.021427,-0.030192,-0.012199,0.005452,0.027704,-0.053831,0,1441
3.135364,3.072693,0.026013,0.058367,-0.008035,-0.041203,0.000485,0.002479,3,1442
-3.799391,2.437030,-0.060571,0.034425,-0.057780,-0.014554,-0.047206,0.009482,0,1443
3.033385,3.295712,0.002765,0.014290,-0.014846,0.052944,0.009538,-0.028110,3,1444
-1.876622,-4.189502,0.022804,-0.028907,0.035730,-0.023280,-0.093784,0.014970,1,1445
-6.817131,-0.213208,0.005532,0.030485,-0.052468,0.044760,-0.001256,-0.034875,3,1446
4.157907,-2.012058,0.007698,0.033468,-0.033021,-0.013744,0.003199,0.066157,2,1447
-2.382155,-3.960536,0.010040,-0.013997,0.006896,-0.007710,0.067118,-0.003597,1,1448
-0.982184,-6.395764,-0.024188,0.000162,-0.018540,0.016691,0.049074,-0.030149,0,1449
-3.362076,2.756967,-0.047069,-0.024215,0.072671,0.020322,0.050411,0.011450,0,1450
3.004638,-3.071039,-0.003147,-0.016879,-0.019985,-0.017837,0.006769,0.022858,2,1451
-4.899435,-3.022817,-0.001780,-0.002593,0.007464,0.028225,0.027498,0.017064,0,1452
3.811419,-2.357232,-0.019828,-0.050623,-0.026935,0.036164,-0.015793,0.043349,2,1453
-1.772291,-2.479567,0.044143,0.022251,0.010819,-0.101256,0.030010,0.022649,2,1454
-3.849613,-1.590163,0.005078,-0.061471,-0.000699,0.005191,-0.007205,-0.008982,2,1455
-2.003912,-6.161644,-0.032944,-0.011501,0.012577,0.016806,-0.002988,-0.006617,0,1456
1.345140,6.391897,0.030434,0.039059,0.053817,0.052716,-0.052008,-0.020675,2,1457
2.022061,0.696528,-0.001347,-0.009928,-0.029444,0.006458,-0.025301,-0.002576,0,1458
-1.228511,2.387172,0.029555,0.001026,0.008170,0.053235,-0.010337,-0.003311,3,1459
-2.337685,2.939923,-0.029080,-0.035742,-0.092729,-0.016135,-0.001177,-0.022322,0,1460
1.811056,5.953952,0.026257,0.063862,0.013902,-0.029647,-0.025631,0.020714,2,1461
-1.561368,-6.169007,-0.006881,-0.000283,-0.034443,-0.031194,-0.034433,-0.040744,0,1462
5.955189,-2.470725,0.041052,0.008993,-0.030773,0.065183,-0.025571,-0.015774,1,1463
-2.355490,-3.955781,0.015992,-0.034510,0.013947,0.023823,-0.004204,0.008284,1,1464
2.213718,-1.812768,0.014377,0.003187,0.002434,-0.018263,-0.024041,0.010810,3,1465
-3.646597,2.560236,-0.012273,0.062486,0.022451,0.012927,-0.000255,-0.027816,0,1466
-4.614058,1.614915,-0.001325,-0.005912,-0.002087,-0.031324,-0.023684,0.011898,0,1467
-2.684757,-3.711029,0.017983,0.078856,-0.042909,0.017318,0.014501,-0.000377,1,1468
-4.721450,4.121202,-0.025711,0.001441,0.051956,-0.008565,-0.026798,0.018357,3,1469
5.643651,-7.413383,-0.013796,-0.009364,0.044277,0.021304,-0.083101,0.011836,3,1470
